DATE,TIME,STREET1,STREET2,HOOD_158,geometry,date,day_of_week,longitude,latitude,time,hour
2019-09-08,1515,STEELES AVE E,MOUNTCASTLE GT,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3204149998051, 43.8204980000253]]}",2019-09-08,Sun,-79.3204149998051,43.8204980000253,1515,15
2019-09-08,1515,STEELES AVE E,MOUNTCASTLE GT,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3204149998051, 43.8204980000253]]}",2019-09-08,Sun,-79.3204149998051,43.8204980000253,1515,15
2019-09-08,1515,STEELES AVE E,MOUNTCASTLE GT,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3204149998051, 43.8204980000253]]}",2019-09-08,Sun,-79.3204149998051,43.8204980000253,1515,15
2019-09-09,1605,LAWRENCE AVE W,AVENUE RD,39,"{'type': 'MultiPoint', 'coordinates': [[-79.4155690004698, 43.7221860002417]]}",2019-09-09,Mon,-79.4155690004698,43.7221860002417,1605,16
2019-09-09,1605,LAWRENCE AVE W,AVENUE RD,39,"{'type': 'MultiPoint', 'coordinates': [[-79.4155690004698, 43.7221860002417]]}",2019-09-09,Mon,-79.4155690004698,43.7221860002417,1605,16
2019-09-09,2043,EGLINTON AVE W,CHILTERN HILL RD,106,"{'type': 'MultiPoint', 'coordinates': [[-79.4277219998203, 43.7004570003894]]}",2019-09-09,Mon,-79.4277219998203,43.7004570003894,2043,20
2019-09-09,2043,EGLINTON AVE W,CHILTERN HILL RD,106,"{'type': 'MultiPoint', 'coordinates': [[-79.4277219998203, 43.7004570003894]]}",2019-09-09,Mon,-79.4277219998203,43.7004570003894,2043,20
2019-09-10,740,19 FOUR WINDS DR,None,27,"{'type': 'MultiPoint', 'coordinates': [[-79.4989579999724, 43.7639190002487]]}",2019-09-10,Tue,-79.4989579999724,43.7639190002487,0740,07
2019-09-10,740,19 FOUR WINDS DR,None,27,"{'type': 'MultiPoint', 'coordinates': [[-79.4989579999724, 43.7639190002487]]}",2019-09-10,Tue,-79.4989579999724,43.7639190002487,0740,07
2019-09-10,959,YONGE ST,ERSKINE AVE,173,"{'type': 'MultiPoint', 'coordinates': [[-79.3992720005377, 43.7110050000545]]}",2019-09-10,Tue,-79.3992720005377,43.7110050000545,0959,09
2019-09-10,959,YONGE ST,ERSKINE AVE,173,"{'type': 'MultiPoint', 'coordinates': [[-79.3992720005377, 43.7110050000545]]}",2019-09-10,Tue,-79.3992720005377,43.7110050000545,0959,09
2019-09-11,2056,JANE ST,GRANDRAVINE DR,25,"{'type': 'MultiPoint', 'coordinates': [[-79.5150860002983, 43.7470230002374]]}",2019-09-11,Wed,-79.5150860002983,43.7470230002374,2056,20
2019-09-11,2056,JANE ST,GRANDRAVINE DR,25,"{'type': 'MultiPoint', 'coordinates': [[-79.5150860002983, 43.7470230002374]]}",2019-09-11,Wed,-79.5150860002983,43.7470230002374,2056,20
2019-09-12,1055,BURNHAMTHORPE RD,THE WEST MALL,13,"{'type': 'MultiPoint', 'coordinates': [[-79.5672029995274, 43.644480000415]]}",2019-09-12,Thu,-79.5672029995274,43.644480000415,1055,10
2019-09-12,1055,BURNHAMTHORPE RD,THE WEST MALL,13,"{'type': 'MultiPoint', 'coordinates': [[-79.5672029995274, 43.644480000415]]}",2019-09-12,Thu,-79.5672029995274,43.644480000415,1055,10
2019-09-12,1055,BURNHAMTHORPE RD,THE WEST MALL,13,"{'type': 'MultiPoint', 'coordinates': [[-79.5672029995274, 43.644480000415]]}",2019-09-12,Thu,-79.5672029995274,43.644480000415,1055,10
2019-09-12,2103,MARTIN GROVE RD,EGLINTON AVE W,10,"{'type': 'MultiPoint', 'coordinates': [[-79.5631289995067, 43.6744069996091]]}",2019-09-12,Thu,-79.5631289995067,43.6744069996091,2103,21
2019-09-12,2103,MARTIN GROVE RD,EGLINTON AVE W,10,"{'type': 'MultiPoint', 'coordinates': [[-79.5631289995067, 43.6744069996091]]}",2019-09-12,Thu,-79.5631289995067,43.6744069996091,2103,21
2019-09-13,1640,LAKE SHORE BLVD W,LOWER SIMCOE ST,165,"{'type': 'MultiPoint', 'coordinates': [[-79.3831740002143, 43.6403300000181]]}",2019-09-13,Fri,-79.3831740002143,43.6403300000181,1640,16
2019-09-13,1640,LAKE SHORE BLVD W,LOWER SIMCOE ST,165,"{'type': 'MultiPoint', 'coordinates': [[-79.3831740002143, 43.6403300000181]]}",2019-09-13,Fri,-79.3831740002143,43.6403300000181,1640,16
2019-09-14,105,DON VALLEY PARKWAY  N,SPANBRIDGE RD,44,"{'type': 'MultiPoint', 'coordinates': [[-79.3254350004818, 43.7125500002384]]}",2019-09-14,Sat,-79.3254350004818,43.7125500002384,0105,01
2019-09-14,105,DON VALLEY PARKWAY  N,SPANBRIDGE RD,44,"{'type': 'MultiPoint', 'coordinates': [[-79.3254350004818, 43.7125500002384]]}",2019-09-14,Sat,-79.3254350004818,43.7125500002384,0105,01
2019-09-14,105,DON VALLEY PARKWAY  N,SPANBRIDGE RD,44,"{'type': 'MultiPoint', 'coordinates': [[-79.3254350004818, 43.7125500002384]]}",2019-09-14,Sat,-79.3254350004818,43.7125500002384,0105,01
2019-09-14,511,333 SHERBOURNE ST,None,73,"{'type': 'MultiPoint', 'coordinates': [[-79.3726299998062, 43.6621689999755]]}",2019-09-14,Sat,-79.3726299998062,43.6621689999755,0511,05
2019-09-14,511,333 SHERBOURNE ST,None,73,"{'type': 'MultiPoint', 'coordinates': [[-79.3726299998062, 43.6621689999755]]}",2019-09-14,Sat,-79.3726299998062,43.6621689999755,0511,05
2019-09-15,1030,WILSON AVE,DELAHAYE ST,33,"{'type': 'MultiPoint', 'coordinates': [[-79.4410200000455, 43.7358270001134]]}",2019-09-15,Sun,-79.4410200000455,43.7358270001134,1030,10
2019-09-15,1030,WILSON AVE,DELAHAYE ST,33,"{'type': 'MultiPoint', 'coordinates': [[-79.4410200000455, 43.7358270001134]]}",2019-09-15,Sun,-79.4410200000455,43.7358270001134,1030,10
2019-09-16,42,JARVIS ST,RICHARD BIGLEY  LANE,73,"{'type': 'MultiPoint', 'coordinates': [[-79.3733549995982, 43.6540020002065]]}",2019-09-16,Mon,-79.3733549995982,43.6540020002065,0042,00
2019-09-16,42,JARVIS ST,RICHARD BIGLEY  LANE,73,"{'type': 'MultiPoint', 'coordinates': [[-79.3733549995982, 43.6540020002065]]}",2019-09-16,Mon,-79.3733549995982,43.6540020002065,0042,00
2019-09-16,1016,BRIMLEY RD,HEATHER RD,129,"{'type': 'MultiPoint', 'coordinates': [[-79.2699230004682, 43.7905069999442]]}",2019-09-16,Mon,-79.2699230004682,43.7905069999442,1016,10
2019-09-16,1016,BRIMLEY RD,HEATHER RD,129,"{'type': 'MultiPoint', 'coordinates': [[-79.2699230004682, 43.7905069999442]]}",2019-09-16,Mon,-79.2699230004682,43.7905069999442,1016,10
2019-09-17,1630,LA ROSE AVE,SCARLETT RD,8,"{'type': 'MultiPoint', 'coordinates': [[-79.5149639996675, 43.6865259999062]]}",2019-09-17,Tue,-79.5149639996675,43.6865259999062,1630,16
2019-09-17,1630,LA ROSE AVE,SCARLETT RD,8,"{'type': 'MultiPoint', 'coordinates': [[-79.5149639996675, 43.6865259999062]]}",2019-09-17,Tue,-79.5149639996675,43.6865259999062,1630,16
2019-09-17,2000,LAWRENCE AVE E,AINSDALE RD,119,"{'type': 'MultiPoint', 'coordinates': [[-79.2918349996924, 43.7458859996461]]}",2019-09-17,Tue,-79.2918349996924,43.7458859996461,2000,20
2019-09-17,2000,LAWRENCE AVE E,AINSDALE RD,119,"{'type': 'MultiPoint', 'coordinates': [[-79.2918349996924, 43.7458859996461]]}",2019-09-17,Tue,-79.2918349996924,43.7458859996461,2000,20
2019-09-21,1430,KINGSTON RD,OVERTURE RD,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1963910001359, 43.7601269997269]]}",2019-09-21,Sat,-79.1963910001359,43.7601269997269,1430,14
2019-09-21,1430,KINGSTON RD,OVERTURE RD,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1963910001359, 43.7601269997269]]}",2019-09-21,Sat,-79.1963910001359,43.7601269997269,1430,14
2019-09-21,2242,MCCOWAN RD,HOLLYHEDGE DR,157,"{'type': 'MultiPoint', 'coordinates': [[-79.2446629995451, 43.7534779997341]]}",2019-09-21,Sat,-79.2446629995451,43.7534779997341,2242,22
2019-09-21,2242,MCCOWAN RD,HOLLYHEDGE DR,157,"{'type': 'MultiPoint', 'coordinates': [[-79.2446629995451, 43.7534779997341]]}",2019-09-21,Sat,-79.2446629995451,43.7534779997341,2242,22
2019-09-23,2019,SCARBOROUGH GOLF CLUB RD,CONFEDERATION DR,141,"{'type': 'MultiPoint', 'coordinates': [[-79.2142439998215, 43.7572469995746]]}",2019-09-23,Mon,-79.2142439998215,43.7572469995746,2019,20
2019-09-23,2019,SCARBOROUGH GOLF CLUB RD,CONFEDERATION DR,141,"{'type': 'MultiPoint', 'coordinates': [[-79.2142439998215, 43.7572469995746]]}",2019-09-23,Mon,-79.2142439998215,43.7572469995746,2019,20
2019-09-24,321,EGLINTON AV W,HWY 401 W ON-RAMP,11,"{'type': 'MultiPoint', 'coordinates': [[-79.5644180006023, 43.6741470002616]]}",2019-09-24,Tue,-79.5644180006023,43.6741470002616,0321,03
2019-09-24,321,EGLINTON AV W,HWY 401 W ON-RAMP,11,"{'type': 'MultiPoint', 'coordinates': [[-79.5644180006023, 43.6741470002616]]}",2019-09-24,Tue,-79.5644180006023,43.6741470002616,0321,03
2019-09-24,2046,DANFORTH AVE,WANSTEAD AVE,121,"{'type': 'MultiPoint', 'coordinates': [[-79.2822679997729, 43.692487999915]]}",2019-09-24,Tue,-79.2822679997729,43.692487999915,2046,20
2019-09-24,2046,DANFORTH AVE,WANSTEAD AVE,121,"{'type': 'MultiPoint', 'coordinates': [[-79.2822679997729, 43.692487999915]]}",2019-09-24,Tue,-79.2822679997729,43.692487999915,2046,20
2019-09-26,923,NASSAU ST,BATHURST ST,78,"{'type': 'MultiPoint', 'coordinates': [[-79.4060009999959, 43.6543569997916]]}",2019-09-26,Thu,-79.4060009999959,43.6543569997916,0923,09
2019-09-26,923,NASSAU ST,BATHURST ST,78,"{'type': 'MultiPoint', 'coordinates': [[-79.4060009999959, 43.6543569997916]]}",2019-09-26,Thu,-79.4060009999959,43.6543569997916,0923,09
2019-09-26,923,NASSAU ST,BATHURST ST,78,"{'type': 'MultiPoint', 'coordinates': [[-79.4060009999959, 43.6543569997916]]}",2019-09-26,Thu,-79.4060009999959,43.6543569997916,0923,09
2019-09-26,1445,EGLINTON AVE E,WYNFORD DR,44,"{'type': 'MultiPoint', 'coordinates': [[-79.3243290002326, 43.7245590002597]]}",2019-09-26,Thu,-79.3243290002326,43.7245590002597,1445,14
2019-09-26,1445,EGLINTON AVE E,WYNFORD DR,44,"{'type': 'MultiPoint', 'coordinates': [[-79.3243290002326, 43.7245590002597]]}",2019-09-26,Thu,-79.3243290002326,43.7245590002597,1445,14
2019-09-26,1445,EGLINTON AVE E,WYNFORD DR,44,"{'type': 'MultiPoint', 'coordinates': [[-79.3243290002326, 43.7245590002597]]}",2019-09-26,Thu,-79.3243290002326,43.7245590002597,1445,14
2019-09-28,649,SHEPPARD AVE W,JANE ST,25,"{'type': 'MultiPoint', 'coordinates': [[-79.5118589999698, 43.7394430001561]]}",2019-09-28,Sat,-79.5118589999698,43.7394430001561,0649,06
2019-09-28,649,SHEPPARD AVE W,JANE ST,25,"{'type': 'MultiPoint', 'coordinates': [[-79.5118589999698, 43.7394430001561]]}",2019-09-28,Sat,-79.5118589999698,43.7394430001561,0649,06
2019-09-28,2015,KENNEDY RD,ST CLAIR AVE E,120,"{'type': 'MultiPoint', 'coordinates': [[-79.2613020005625, 43.7164520004194]]}",2019-09-28,Sat,-79.2613020005625,43.7164520004194,2015,20
2019-09-28,2015,KENNEDY RD,ST CLAIR AVE E,120,"{'type': 'MultiPoint', 'coordinates': [[-79.2613020005625, 43.7164520004194]]}",2019-09-28,Sat,-79.2613020005625,43.7164520004194,2015,20
2019-09-28,2015,KENNEDY RD,ST CLAIR AVE E,120,"{'type': 'MultiPoint', 'coordinates': [[-79.2613020005625, 43.7164520004194]]}",2019-09-28,Sat,-79.2613020005625,43.7164520004194,2015,20
2019-09-28,2015,KENNEDY RD,ST CLAIR AVE E,120,"{'type': 'MultiPoint', 'coordinates': [[-79.2613020005625, 43.7164520004194]]}",2019-09-28,Sat,-79.2613020005625,43.7164520004194,2015,20
2019-09-28,2015,KENNEDY RD,ST CLAIR AVE E,120,"{'type': 'MultiPoint', 'coordinates': [[-79.2613020005625, 43.7164520004194]]}",2019-09-28,Sat,-79.2613020005625,43.7164520004194,2015,20
2019-09-29,2031,KIPLING AVE,BETHRIDGE RD,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5647000000168, 43.7073539996883]]}",2019-09-29,Sun,-79.5647000000168,43.7073539996883,2031,20
2019-09-29,2031,KIPLING AVE,BETHRIDGE RD,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5647000000168, 43.7073539996883]]}",2019-09-29,Sun,-79.5647000000168,43.7073539996883,2031,20
2019-10-04,955,EGLINTON AVE W,HEDDINGTON AVE,101,"{'type': 'MultiPoint', 'coordinates': [[-79.4138440005451, 43.7034020000179]]}",2019-10-04,Fri,-79.4138440005451,43.7034020000179,0955,09
2019-10-04,955,EGLINTON AVE W,HEDDINGTON AVE,101,"{'type': 'MultiPoint', 'coordinates': [[-79.4138440005451, 43.7034020000179]]}",2019-10-04,Fri,-79.4138440005451,43.7034020000179,0955,09
2019-10-04,2231,BATHURST ST,LAKE SHORE BLVD W,163,"{'type': 'MultiPoint', 'coordinates': [[-79.3996080002653, 43.6364120002233]]}",2019-10-04,Fri,-79.3996080002653,43.6364120002233,2231,22
2019-10-04,2231,BATHURST ST,LAKE SHORE BLVD W,163,"{'type': 'MultiPoint', 'coordinates': [[-79.3996080002653, 43.6364120002233]]}",2019-10-04,Fri,-79.3996080002653,43.6364120002233,2231,22
2019-10-05,1611,DUPONT ST,BEDFORD RD,95,"{'type': 'MultiPoint', 'coordinates': [[-79.4005079994135, 43.6762990003889]]}",2019-10-05,Sat,-79.4005079994135,43.6762990003889,1611,16
2019-10-05,1611,DUPONT ST,BEDFORD RD,95,"{'type': 'MultiPoint', 'coordinates': [[-79.4005079994135, 43.6762990003889]]}",2019-10-05,Sat,-79.4005079994135,43.6762990003889,1611,16
2019-10-08,1735,COLLEGE ST,BATHURST ST,78,"{'type': 'MultiPoint', 'coordinates': [[-79.4076799995577, 43.6564090001488]]}",2019-10-08,Tue,-79.4076799995577,43.6564090001488,1735,17
2019-10-08,1735,COLLEGE ST,BATHURST ST,78,"{'type': 'MultiPoint', 'coordinates': [[-79.4076799995577, 43.6564090001488]]}",2019-10-08,Tue,-79.4076799995577,43.6564090001488,1735,17
2019-10-09,1446,KINGSTON RD,PORT UNION RD,133,"{'type': 'MultiPoint', 'coordinates': [[-79.1476849993842, 43.7978920002598]]}",2019-10-09,Wed,-79.1476849993842,43.7978920002598,1446,14
2019-10-09,1446,KINGSTON RD,PORT UNION RD,133,"{'type': 'MultiPoint', 'coordinates': [[-79.1476849993842, 43.7978920002598]]}",2019-10-09,Wed,-79.1476849993842,43.7978920002598,1446,14
2019-10-10,932,LOWER SIMCOE ST,QUEENS QUAY W,165,"{'type': 'MultiPoint', 'coordinates': [[-79.3826860004706, 43.6394299996832]]}",2019-10-10,Thu,-79.3826860004706,43.6394299996832,0932,09
2019-10-10,932,LOWER SIMCOE ST,QUEENS QUAY W,165,"{'type': 'MultiPoint', 'coordinates': [[-79.3826860004706, 43.6394299996832]]}",2019-10-10,Thu,-79.3826860004706,43.6394299996832,0932,09
2019-10-10,1429,CHRISTIE ST,TYRREL AVE,94,"{'type': 'MultiPoint', 'coordinates': [[-79.4242359999769, 43.6781450003761]]}",2019-10-10,Thu,-79.4242359999769,43.6781450003761,1429,14
2019-10-10,1429,CHRISTIE ST,TYRREL AVE,94,"{'type': 'MultiPoint', 'coordinates': [[-79.4242359999769, 43.6781450003761]]}",2019-10-10,Thu,-79.4242359999769,43.6781450003761,1429,14
2019-10-10,1821,LAWRENCE AVE E,CROCKFORD BLVD,119,"{'type': 'MultiPoint', 'coordinates': [[-79.291231999573, 43.7460279997421]]}",2019-10-10,Thu,-79.291231999573,43.7460279997421,1821,18
2019-10-10,1821,LAWRENCE AVE E,CROCKFORD BLVD,119,"{'type': 'MultiPoint', 'coordinates': [[-79.291231999573, 43.7460279997421]]}",2019-10-10,Thu,-79.291231999573,43.7460279997421,1821,18
2019-10-10,1918,LESLIE ST,RAVEL RD,48,"{'type': 'MultiPoint', 'coordinates': [[-79.3683499997668, 43.7914840000957]]}",2019-10-10,Thu,-79.3683499997668,43.7914840000957,1918,19
2019-10-10,1918,LESLIE ST,RAVEL RD,48,"{'type': 'MultiPoint', 'coordinates': [[-79.3683499997668, 43.7914840000957]]}",2019-10-10,Thu,-79.3683499997668,43.7914840000957,1918,19
2019-10-10,2259,THE QUEENSWAY,STOCK AVE,159,"{'type': 'MultiPoint', 'coordinates': [[-79.5248439997796, 43.621298000157]]}",2019-10-10,Thu,-79.5248439997796,43.621298000157,2259,22
2019-10-10,2259,THE QUEENSWAY,STOCK AVE,159,"{'type': 'MultiPoint', 'coordinates': [[-79.5248439997796, 43.621298000157]]}",2019-10-10,Thu,-79.5248439997796,43.621298000157,2259,22
2019-10-11,1320,678 KENNEDY RD,None,124,"{'type': 'MultiPoint', 'coordinates': [[-79.2656510003401, 43.7267819997138]]}",2019-10-11,Fri,-79.2656510003401,43.7267819997138,1320,13
2019-10-11,1320,678 KENNEDY RD,None,124,"{'type': 'MultiPoint', 'coordinates': [[-79.2656510003401, 43.7267819997138]]}",2019-10-11,Fri,-79.2656510003401,43.7267819997138,1320,13
2019-10-11,1320,678 KENNEDY RD,None,124,"{'type': 'MultiPoint', 'coordinates': [[-79.2656510003401, 43.7267819997138]]}",2019-10-11,Fri,-79.2656510003401,43.7267819997138,1320,13
2019-10-11,1320,678 KENNEDY RD,None,124,"{'type': 'MultiPoint', 'coordinates': [[-79.2656510003401, 43.7267819997138]]}",2019-10-11,Fri,-79.2656510003401,43.7267819997138,1320,13
2019-10-11,1624,1166 ISLINGTON AVE,None,16,"{'type': 'MultiPoint', 'coordinates': [[-79.5218919996413, 43.6410740000145]]}",2019-10-11,Fri,-79.5218919996413,43.6410740000145,1624,16
2019-10-11,1624,1166 ISLINGTON AVE,None,16,"{'type': 'MultiPoint', 'coordinates': [[-79.5218919996413, 43.6410740000145]]}",2019-10-11,Fri,-79.5218919996413,43.6410740000145,1624,16
2019-10-11,1900,YONGE ST,WELLESLEY ST E,167,"{'type': 'MultiPoint', 'coordinates': [[-79.3845700005201, 43.6649270001556]]}",2019-10-11,Fri,-79.3845700005201,43.6649270001556,1900,19
2019-10-11,1900,YONGE ST,WELLESLEY ST E,167,"{'type': 'MultiPoint', 'coordinates': [[-79.3845700005201, 43.6649270001556]]}",2019-10-11,Fri,-79.3845700005201,43.6649270001556,1900,19
2019-10-12,1215,TURNBERRY AVE,OLD WESTON RD,91,"{'type': 'MultiPoint', 'coordinates': [[-79.4647779998593, 43.6783210000981]]}",2019-10-12,Sat,-79.4647779998593,43.6783210000981,1215,12
2019-10-12,1215,TURNBERRY AVE,OLD WESTON RD,91,"{'type': 'MultiPoint', 'coordinates': [[-79.4647779998593, 43.6783210000981]]}",2019-10-12,Sat,-79.4647779998593,43.6783210000981,1215,12
2019-10-13,1049,ELLESMERE RD,PHARMACY AVE,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3101529997153, 43.7589590002346]]}",2019-10-13,Sun,-79.3101529997153,43.7589590002346,1049,10
2019-10-13,1049,ELLESMERE RD,PHARMACY AVE,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3101529997153, 43.7589590002346]]}",2019-10-13,Sun,-79.3101529997153,43.7589590002346,1049,10
2019-10-13,1049,ELLESMERE RD,PHARMACY AVE,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3101529997153, 43.7589590002346]]}",2019-10-13,Sun,-79.3101529997153,43.7589590002346,1049,10
2019-10-13,1049,ELLESMERE RD,PHARMACY AVE,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3101529997153, 43.7589590002346]]}",2019-10-13,Sun,-79.3101529997153,43.7589590002346,1049,10
2019-10-13,1049,ELLESMERE RD,PHARMACY AVE,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3101529997153, 43.7589590002346]]}",2019-10-13,Sun,-79.3101529997153,43.7589590002346,1049,10
2019-10-15,442,DUFFERIN ST,FINCH AVE W,34,"{'type': 'MultiPoint', 'coordinates': [[-79.466883999565, 43.7687819999393]]}",2019-10-15,Tue,-79.466883999565,43.7687819999393,0442,04
2019-10-15,442,DUFFERIN ST,FINCH AVE W,34,"{'type': 'MultiPoint', 'coordinates': [[-79.466883999565, 43.7687819999393]]}",2019-10-15,Tue,-79.466883999565,43.7687819999393,0442,04
2019-10-15,442,DUFFERIN ST,FINCH AVE W,34,"{'type': 'MultiPoint', 'coordinates': [[-79.466883999565, 43.7687819999393]]}",2019-10-15,Tue,-79.466883999565,43.7687819999393,0442,04
2019-10-15,442,DUFFERIN ST,FINCH AVE W,34,"{'type': 'MultiPoint', 'coordinates': [[-79.466883999565, 43.7687819999393]]}",2019-10-15,Tue,-79.466883999565,43.7687819999393,0442,04
2019-10-15,457,LAMBTON AVE,ROCKCLIFFE BLVD,111,"{'type': 'MultiPoint', 'coordinates': [[-79.4916870003868, 43.6823909999772]]}",2019-10-15,Tue,-79.4916870003868,43.6823909999772,0457,04
2019-10-15,457,LAMBTON AVE,ROCKCLIFFE BLVD,111,"{'type': 'MultiPoint', 'coordinates': [[-79.4916870003868, 43.6823909999772]]}",2019-10-15,Tue,-79.4916870003868,43.6823909999772,0457,04
2019-10-15,457,LAMBTON AVE,ROCKCLIFFE BLVD,111,"{'type': 'MultiPoint', 'coordinates': [[-79.4916870003868, 43.6823909999772]]}",2019-10-15,Tue,-79.4916870003868,43.6823909999772,0457,04
2019-10-15,457,LAMBTON AVE,ROCKCLIFFE BLVD,111,"{'type': 'MultiPoint', 'coordinates': [[-79.4916870003868, 43.6823909999772]]}",2019-10-15,Tue,-79.4916870003868,43.6823909999772,0457,04
2019-10-15,1548,MCCOWAN RD,KINGSTON RD,123,"{'type': 'MultiPoint', 'coordinates': [[-79.2324020006163, 43.7250659998589]]}",2019-10-15,Tue,-79.2324020006163,43.7250659998589,1548,15
2019-10-15,1548,MCCOWAN RD,KINGSTON RD,123,"{'type': 'MultiPoint', 'coordinates': [[-79.2324020006163, 43.7250659998589]]}",2019-10-15,Tue,-79.2324020006163,43.7250659998589,1548,15
2019-10-15,1751,BAYVIEW AVE,SOUDAN AVE,56,"{'type': 'MultiPoint', 'coordinates': [[-79.3766129996677, 43.7094369998031]]}",2019-10-15,Tue,-79.3766129996677,43.7094369998031,1751,17
2019-10-15,1751,BAYVIEW AVE,SOUDAN AVE,56,"{'type': 'MultiPoint', 'coordinates': [[-79.3766129996677, 43.7094369998031]]}",2019-10-15,Tue,-79.3766129996677,43.7094369998031,1751,17
2019-10-15,2216,GERRARD ST E,WEMBLEY DR,64,"{'type': 'MultiPoint', 'coordinates': [[-79.3180650002787, 43.6758559998985]]}",2019-10-15,Tue,-79.3180650002787,43.6758559998985,2216,22
2019-10-15,2216,GERRARD ST E,WEMBLEY DR,64,"{'type': 'MultiPoint', 'coordinates': [[-79.3180650002787, 43.6758559998985]]}",2019-10-15,Tue,-79.3180650002787,43.6758559998985,2216,22
2019-10-16,2251,DANFORTH AVE,FERRIER AVE,68,"{'type': 'MultiPoint', 'coordinates': [[-79.3482699994925, 43.6781979998142]]}",2019-10-16,Wed,-79.3482699994925,43.6781979998142,2251,22
2019-10-16,2251,DANFORTH AVE,FERRIER AVE,68,"{'type': 'MultiPoint', 'coordinates': [[-79.3482699994925, 43.6781979998142]]}",2019-10-16,Wed,-79.3482699994925,43.6781979998142,2251,22
2019-10-19,248,CABERNET CRCL,MOSELLE DR,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6043960000941, 43.7559119998365]]}",2019-10-19,Sat,-79.6043960000941,43.7559119998365,0248,02
2019-10-19,248,CABERNET CRCL,MOSELLE DR,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6043960000941, 43.7559119998365]]}",2019-10-19,Sat,-79.6043960000941,43.7559119998365,0248,02
2019-10-19,248,CABERNET CRCL,MOSELLE DR,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6043960000941, 43.7559119998365]]}",2019-10-19,Sat,-79.6043960000941,43.7559119998365,0248,02
2019-10-19,248,CABERNET CRCL,MOSELLE DR,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6043960000941, 43.7559119998365]]}",2019-10-19,Sat,-79.6043960000941,43.7559119998365,0248,02
2019-10-22,1756,MIDLAND  AVE,ARTILLERY ST,130,"{'type': 'MultiPoint', 'coordinates': [[-79.2940020005183, 43.8185030002065]]}",2019-10-22,Tue,-79.2940020005183,43.8185030002065,1756,17
2019-10-22,1756,MIDLAND  AVE,ARTILLERY ST,130,"{'type': 'MultiPoint', 'coordinates': [[-79.2940020005183, 43.8185030002065]]}",2019-10-22,Tue,-79.2940020005183,43.8185030002065,1756,17
2019-10-24,1016,DUFFERIN ST,DAVENPORT RD,171,"{'type': 'MultiPoint', 'coordinates': [[-79.4409520001679, 43.6729189998372]]}",2019-10-24,Thu,-79.4409520001679,43.6729189998372,1016,10
2019-10-24,1016,DUFFERIN ST,DAVENPORT RD,171,"{'type': 'MultiPoint', 'coordinates': [[-79.4409520001679, 43.6729189998372]]}",2019-10-24,Thu,-79.4409520001679,43.6729189998372,1016,10
2019-10-24,1016,DUFFERIN ST,DAVENPORT RD,171,"{'type': 'MultiPoint', 'coordinates': [[-79.4409520001679, 43.6729189998372]]}",2019-10-24,Thu,-79.4409520001679,43.6729189998372,1016,10
2019-10-24,1016,DUFFERIN ST,DAVENPORT RD,171,"{'type': 'MultiPoint', 'coordinates': [[-79.4409520001679, 43.6729189998372]]}",2019-10-24,Thu,-79.4409520001679,43.6729189998372,1016,10
2019-10-24,2120,LAIRD DR,LEA AVE,55,"{'type': 'MultiPoint', 'coordinates': [[-79.361780999466, 43.7060460001105]]}",2019-10-24,Thu,-79.361780999466,43.7060460001105,2120,21
2019-10-24,2120,LAIRD DR,LEA AVE,55,"{'type': 'MultiPoint', 'coordinates': [[-79.361780999466, 43.7060460001105]]}",2019-10-24,Thu,-79.361780999466,43.7060460001105,2120,21
2019-10-25,2028,CUMMER AVE,WILLOWDALE AVE,50,"{'type': 'MultiPoint', 'coordinates': [[-79.4098770004007, 43.7885920000705]]}",2019-10-25,Fri,-79.4098770004007,43.7885920000705,2028,20
2019-10-25,2028,CUMMER AVE,WILLOWDALE AVE,50,"{'type': 'MultiPoint', 'coordinates': [[-79.4098770004007, 43.7885920000705]]}",2019-10-25,Fri,-79.4098770004007,43.7885920000705,2028,20
2019-10-26,1145,COMSTOCK RD,WARDEN AVE,120,"{'type': 'MultiPoint', 'coordinates': [[-79.2849530006151, 43.7214610000432]]}",2019-10-26,Sat,-79.2849530006151,43.7214610000432,1145,11
2019-10-26,1145,COMSTOCK RD,WARDEN AVE,120,"{'type': 'MultiPoint', 'coordinates': [[-79.2849530006151, 43.7214610000432]]}",2019-10-26,Sat,-79.2849530006151,43.7214610000432,1145,11
2019-10-26,1145,COMSTOCK RD,WARDEN AVE,120,"{'type': 'MultiPoint', 'coordinates': [[-79.2849530006151, 43.7214610000432]]}",2019-10-26,Sat,-79.2849530006151,43.7214610000432,1145,11
